 3.213547e+006 -2.298886e+006  0.000000e+000  2.217757e+010  5.349427e+010  0.000000e+000 -8.498802e+010 -6.663941e+010  0.000000e+000 -1.499373e+011 -4.243864e+009  0.000000e+000 -6.519871e+010  2.153327e+011  0.000000e+000 
 3.214048e+006 -2.299076e+006  0.000000e+000  2.203801e+010  5.355190e+010  0.000000e+000 -8.505619e+010 -6.655237e+010  0.000000e+000 -1.499346e+011 -4.337643e+009  0.000000e+000 -6.527203e+010  2.153105e+011  0.000000e+000 
 3.214549e+006 -2.299266e+006  0.000000e+000  2.189831e+010  5.360917e+010  0.000000e+000 -8.512427e+010 -6.646526e+010  0.000000e+000 -1.499318e+011 -4.431420e+009  0.000000e+000 -6.534533e+010  2.152883e+011  0.000000e+000 
 3.215049e+006 -2.299457e+006  0.000000e+000  2.175845e+010  5.366608e+010  0.000000e+000 -8.519227e+010 -6.637807e+010  0.000000e+000 -1.499290e+011 -4.525195e+009  0.000000e+000 -6.541863e+010  2.152660e+011  0.000000e+000 
 3.215549e+006 -2.299647e+006  0.000000e+000  2.161844e+010  5.372262e+010  0.000000e+000 -8.526018e+010 -6.629082e+010  0.000000e+000 -1.499262e+011 -4.618969e+009  0.000000e+000 -6.549192e+010  2.152437e+011  0.000000e+000 
 3.216048e+006 -2.299838e+006  0.000000e+000  2.147829e+010  5.377880e+010  0.000000e+000 -8.532799e+010 -6.620350e+010  0.000000e+000 -1.499233e+011 -4.712741e+009  0.000000e+000 -6.556521e+010  2.152214e+011  0.000000e+000 
 3.216547e+006 -2.300029e+006  0.000000e+000  2.133800e+010  5.383461e+010  0.000000e+000 -8.539572e+010 -6.611610e+010  0.000000e+000 -1.499203e+011 -4.806511e+009  0.000000e+000 -6.563848e+010  2.151991e+011  0.000000e+000 
 3.217046e+006 -2.300220e+006  0.000000e+000  2.119755e+010  5.389005e+010  0.000000e+000 -8.546336e+010 -6.602864e+010  0.000000e+000 -1.499172e+011 -4.900279e+009  0.000000e+000 -6.571175e+010  2.151767e+011  0.000000e+000 
 3.217544e+006 -2.300411e+006  0.000000e+000  2.105697e+010  5.394513e+010  0.000000e+000 -8.553091e+010 -6.594111e+010  0.000000e+000 -1.499142e+011 -4.994045e+009  0.000000e+000 -6.578501e+010  2.151543e+011  0.000000e+000 
 3.218042e+006 -2.300602e+006  0.000000e+000  2.091624e+010  5.399984e+010  0.000000e+000 -8.559837e+010 -6.585351e+010  0.000000e+000 -1.499110e+011 -5.087809e+009  0.000000e+000 -6.585826e+010  2.151319e+011  0.000000e+000 
 3.218540e+006 -2.300793e+006  0.000000e+000  2.077537e+010  5.405418e+010  0.000000e+000 -8.566574e+010 -6.576584e+010  0.000000e+000 -1.499078e+011 -5.181571e+009  0.000000e+000 -6.593151e+010  2.151095e+011  0.000000e+000 
 3.219037e+006 -2.300985e+006  0.000000e+000  2.063435e+010  5.410816e+010  0.000000e+000 -8.573302e+010 -6.567811e+010  0.000000e+000 -1.499045e+011 -5.275331e+009  0.000000e+000 -6.600474e+010  2.150870e+011  0.000000e+000 
 3.219534e+006 -2.301176e+006  0.000000e+000  2.049320e+010  5.416177e+010  0.000000e+000 -8.580021e+010 -6.559030e+010  0.000000e+000 -1.499012e+011 -5.369089e+009  0.000000e+000 -6.607797e+010  2.150645e+011  0.000000e+000 
 3.220031e+006 -2.301368e+006  0.000000e+000  2.035191e+010  5.421501e+010  0.000000e+000 -8.586731e+010 -6.550242e+010  0.000000e+000 -1.498978e+011 -5.462845e+009  0.000000e+000 -6.615120e+010  2.150420e+011  0.000000e+000 
 3.220527e+006 -2.301559e+006  0.000000e+000  2.021048e+010  5.426788e+010  0.000000e+000 -8.593432e+010 -6.541448e+010  0.000000e+000 -1.498944e+011 -5.556599e+009  0.000000e+000 -6.622441e+010  2.150195e+011  0.000000e+000 
 3.221023e+006 -2.301751e+006  0.000000e+000  2.006891e+010  5.432038e+010  0.000000e+000 -8.600124e+010 -6.532647e+010  0.000000e+000 -1.498909e+011 -5.650350e+009  0.000000e+000 -6.629762e+010  2.149969e+011  0.000000e+000 
 3.221518e+006 -2.301943e+006  0.000000e+000  1.992720e+010  5.437251e+010  0.000000e+000 -8.606807e+010 -6.523839e+010  0.000000e+000 -1.498873e+011 -5.744100e+009  0.000000e+000 -6.637082e+010  2.149743e+011  0.000000e+000 
 3.222013e+006 -2.302135e+006  0.000000e+000  1.978536e+010  5.442428e+010  0.000000e+000 -8.613480e+010 -6.515024e+010  0.000000e+000 -1.498837e+011 -5.837847e+009  0.000000e+000 -6.644401e+010  2.149517e+011  0.000000e+000 
