                       x                        y                        z
 3.718691e+008  9.747465e+007  0.000000e+000
 3.718079e+008  9.770830e+007  0.000000e+000
 3.717465e+008  9.794191e+007  0.000000e+000
 3.716849e+008  9.817549e+007  0.000000e+000
 3.716233e+008  9.840903e+007  0.000000e+000
 3.715614e+008  9.864252e+007  0.000000e+000
 3.714995e+008  9.887598e+007  0.000000e+000
 3.714374e+008  9.910940e+007  0.000000e+000
 3.713751e+008  9.934279e+007  0.000000e+000
 3.713127e+008  9.957613e+007  0.000000e+000
 3.712501e+008  9.980943e+007  0.000000e+000
 3.711874e+008  1.000427e+008  0.000000e+000
 3.711246e+008  1.002759e+008  0.000000e+000
 3.710616e+008  1.005091e+008  0.000000e+000
 3.709984e+008  1.007423e+008  0.000000e+000
 3.709351e+008  1.009754e+008  0.000000e+000
 3.708717e+008  1.012084e+008  0.000000e+000
 3.708081e+008  1.014415e+008  0.000000e+000
 3.707444e+008  1.016744e+008  0.000000e+000
 3.706805e+008  1.019074e+008  0.000000e+000
 3.706165e+008  1.021403e+008  0.000000e+000
 3.705523e+008  1.023732e+008  0.000000e+000
 3.704880e+008  1.026060e+008  0.000000e+000
 3.704235e+008  1.028388e+008  0.000000e+000
 3.703589e+008  1.030715e+008  0.000000e+000
 3.702942e+008  1.033042e+008  0.000000e+000
 3.702293e+008  1.035369e+008  0.000000e+000
 3.701642e+008  1.037695e+008  0.000000e+000
 3.700991e+008  1.040021e+008  0.000000e+000
 3.700337e+008  1.042346e+008  0.000000e+000
 3.699682e+008  1.044671e+008  0.000000e+000
 3.699026e+008  1.046996e+008  0.000000e+000
 3.698368e+008  1.049320e+008  0.000000e+000
 3.697709e+008  1.051644e+008  0.000000e+000
 3.697048e+008  1.053967e+008  0.000000e+000
 3.696386e+008  1.056290e+008  0.000000e+000
 3.695723e+008  1.058613e+008  0.000000e+000
 3.695058e+008  1.060935e+008  0.000000e+000
 3.694391e+008  1.063256e+008  0.000000e+000
 3.693723e+008  1.065578e+008  0.000000e+000
 3.693054e+008  1.067898e+008  0.000000e+000
 3.692383e+008  1.070219e+008  0.000000e+000
 3.691710e+008  1.072539e+008  0.000000e+000
 3.691037e+008  1.074858e+008  0.000000e+000
 3.690361e+008  1.077178e+008  0.000000e+000
 3.689685e+008  1.079496e+008  0.000000e+000
 3.689006e+008  1.081815e+008  0.000000e+000
 3.688327e+008  1.084133e+008  0.000000e+000
 3.687646e+008  1.086450e+008  0.000000e+000
 3.686963e+008  1.088767e+008  0.000000e+000
 3.686279e+008  1.091084e+008  0.000000e+000
 3.685594e+008  1.093400e+008  0.000000e+000
 3.684907e+008  1.095715e+008  0.000000e+000
 3.684218e+008  1.098031e+008  0.000000e+000
 3.683529e+008  1.100346e+008  0.000000e+000
 3.682837e+008  1.102660e+008  0.000000e+000
 3.682145e+008  1.104974e+008  0.000000e+000
 3.681450e+008  1.107288e+008  0.000000e+000
 3.680755e+008  1.109601e+008  0.000000e+000
 3.680058e+008  1.111914e+008  0.000000e+000
 3.679359e+008  1.114226e+008  0.000000e+000
 3.678659e+008  1.116538e+008  0.000000e+000
 3.677958e+008  1.118849e+008  0.000000e+000
 3.677255e+008  1.121160e+008  0.000000e+000
 3.676551e+008  1.123470e+008  0.000000e+000
 3.675845e+008  1.125780e+008  0.000000e+000
 3.675137e+008  1.128090e+008  0.000000e+000
 3.674429e+008  1.130399e+008  0.000000e+000
 3.673719e+008  1.132708e+008  0.000000e+000
 3.673007e+008  1.135016e+008  0.000000e+000
 3.672294e+008  1.137324e+008  0.000000e+000
 3.671579e+008  1.139631e+008  0.000000e+000
 3.670864e+008  1.141938e+008  0.000000e+000
 3.670146e+008  1.144245e+008  0.000000e+000
 3.669427e+008  1.146551e+008  0.000000e+000
 3.668707e+008  1.148856e+008  0.000000e+000
 3.667985e+008  1.151162e+008  0.000000e+000
 3.667262e+008  1.153466e+008  0.000000e+000
 3.666537e+008  1.155770e+008  0.000000e+000
 3.665811e+008  1.158074e+008  0.000000e+000
 3.665084e+008  1.160378e+008  0.000000e+000
 3.664355e+008  1.162680e+008  0.000000e+000
 3.663624e+008  1.164983e+008  0.000000e+000
 3.662893e+008  1.167285e+008  0.000000e+000
 3.662159e+008  1.169586e+008  0.000000e+000
 3.661424e+008  1.171887e+008  0.000000e+000
 3.660688e+008  1.174188e+008  0.000000e+000
 3.659951e+008  1.176488e+008  0.000000e+000
 3.659211e+008  1.178788e+008  0.000000e+000
 3.658471e+008  1.181087e+008  0.000000e+000
 3.657729e+008  1.183385e+008  0.000000e+000
 3.656986e+008  1.185684e+008  0.000000e+000
 3.656241e+008  1.187981e+008  0.000000e+000
 3.655494e+008  1.190279e+008  0.000000e+000
 3.654747e+008  1.192575e+008  0.000000e+000
 3.653997e+008  1.194872e+008  0.000000e+000
 3.653247e+008  1.197168e+008  0.000000e+000
 3.652495e+008  1.199463e+008  0.000000e+000
 3.651741e+008  1.201758e+008  0.000000e+000
 3.650986e+008  1.204053e+008  0.000000e+000
 3.650230e+008  1.206347e+008  0.000000e+000
 3.649472e+008  1.208640e+008  0.000000e+000
 3.648713e+008  1.210933e+008  0.000000e+000
 3.647952e+008  1.213226e+008  0.000000e+000
 3.647190e+008  1.215518e+008  0.000000e+000
 3.646426e+008  1.217809e+008  0.000000e+000
 3.645661e+008  1.220101e+008  0.000000e+000
 3.644895e+008  1.222391e+008  0.000000e+000
 3.644127e+008  1.224681e+008  0.000000e+000
 3.643357e+008  1.226971e+008  0.000000e+000
 3.642586e+008  1.229260e+008  0.000000e+000
 3.641814e+008  1.231549e+008  0.000000e+000
 3.641040e+008  1.233837e+008  0.000000e+000
 3.640265e+008  1.236125e+008  0.000000e+000
 3.639489e+008  1.238412e+008  0.000000e+000
 3.638711e+008  1.240699e+008  0.000000e+000
 3.637931e+008  1.242985e+008  0.000000e+000
 3.637150e+008  1.245271e+008  0.000000e+000
 3.636368e+008  1.247556e+008  0.000000e+000
 3.635584e+008  1.249841e+008  0.000000e+000
 3.634799e+008  1.252125e+008  0.000000e+000
 3.634013e+008  1.254409e+008  0.000000e+000
 3.633225e+008  1.256693e+008  0.000000e+000
 3.632435e+008  1.258975e+008  0.000000e+000
 3.631644e+008  1.261258e+008  0.000000e+000
 3.630852e+008  1.263540e+008  0.000000e+000
 3.630058e+008  1.265821e+008  0.000000e+000
 3.629263e+008  1.268102e+008  0.000000e+000
 3.628466e+008  1.270382e+008  0.000000e+000
 3.627668e+008  1.272662e+008  0.000000e+000
 3.626869e+008  1.274941e+008  0.000000e+000
 3.626068e+008  1.277220e+008  0.000000e+000
