                       x                        y                        z
 3.743073e+008  8.738604e+007  0.000000e+000
 3.742522e+008  8.762123e+007  0.000000e+000
 3.741970e+008  8.785638e+007  0.000000e+000
 3.741417e+008  8.809149e+007  0.000000e+000
 3.740861e+008  8.832657e+007  0.000000e+000
 3.740305e+008  8.856161e+007  0.000000e+000
 3.739747e+008  8.879662e+007  0.000000e+000
 3.739188e+008  8.903160e+007  0.000000e+000
 3.738627e+008  8.926654e+007  0.000000e+000
 3.738064e+008  8.950144e+007  0.000000e+000
 3.737500e+008  8.973631e+007  0.000000e+000
 3.736935e+008  8.997115e+007  0.000000e+000
 3.736368e+008  9.020594e+007  0.000000e+000
 3.735800e+008  9.044071e+007  0.000000e+000
 3.735230e+008  9.067543e+007  0.000000e+000
 3.734659e+008  9.091012e+007  0.000000e+000
 3.734086e+008  9.114478e+007  0.000000e+000
 3.733512e+008  9.137940e+007  0.000000e+000
 3.732936e+008  9.161398e+007  0.000000e+000
 3.732359e+008  9.184853e+007  0.000000e+000
 3.731780e+008  9.208304e+007  0.000000e+000
 3.731200e+008  9.231751e+007  0.000000e+000
 3.730619e+008  9.255195e+007  0.000000e+000
 3.730035e+008  9.278635e+007  0.000000e+000
 3.729451e+008  9.302071e+007  0.000000e+000
 3.728865e+008  9.325504e+007  0.000000e+000
 3.728277e+008  9.348933e+007  0.000000e+000
 3.727688e+008  9.372359e+007  0.000000e+000
 3.727098e+008  9.395780e+007  0.000000e+000
 3.726506e+008  9.419198e+007  0.000000e+000
 3.725913e+008  9.442613e+007  0.000000e+000
 3.725318e+008  9.466023e+007  0.000000e+000
 3.724722e+008  9.489430e+007  0.000000e+000
 3.724124e+008  9.512833e+007  0.000000e+000
 3.723525e+008  9.536232e+007  0.000000e+000
 3.722924e+008  9.559628e+007  0.000000e+000
 3.722322e+008  9.583020e+007  0.000000e+000
 3.721718e+008  9.606408e+007  0.000000e+000
 3.721113e+008  9.629792e+007  0.000000e+000
 3.720506e+008  9.653172e+007  0.000000e+000
 3.719898e+008  9.676549e+007  0.000000e+000
 3.719289e+008  9.699922e+007  0.000000e+000
 3.718678e+008  9.723291e+007  0.000000e+000
 3.718065e+008  9.746656e+007  0.000000e+000
 3.717451e+008  9.770017e+007  0.000000e+000
 3.716836e+008  9.793374e+007  0.000000e+000
 3.716219e+008  9.816728e+007  0.000000e+000
 3.715601e+008  9.840077e+007  0.000000e+000
 3.714981e+008  9.863423e+007  0.000000e+000
 3.714360e+008  9.886765e+007  0.000000e+000
 3.713737e+008  9.910103e+007  0.000000e+000
 3.713113e+008  9.933437e+007  0.000000e+000
 3.712487e+008  9.956767e+007  0.000000e+000
 3.711860e+008  9.980093e+007  0.000000e+000
