                       x                        y                        z
 3.820448e+008  0.000000e+000  0.000000e+000
 3.820179e+008  0.000000e+000  0.000000e+000
 3.819909e+008  0.000000e+000  0.000000e+000
 3.819637e+008  0.000000e+000  0.000000e+000
 3.819363e+008  0.000000e+000  0.000000e+000
 3.819088e+008  0.000000e+000  0.000000e+000
 3.818811e+008  0.000000e+000  0.000000e+000
 3.818533e+008  0.000000e+000  0.000000e+000
 3.818253e+008  0.000000e+000  0.000000e+000
 3.817972e+008  0.000000e+000  0.000000e+000
 3.817689e+008  0.000000e+000  0.000000e+000
 3.817405e+008  0.000000e+000  0.000000e+000
 3.817119e+008  0.000000e+000  0.000000e+000
 3.816832e+008  0.000000e+000  0.000000e+000
 3.816543e+008  0.000000e+000  0.000000e+000
 3.816252e+008  0.000000e+000  0.000000e+000
 3.815960e+008  0.000000e+000  0.000000e+000
 3.815667e+008  0.000000e+000  0.000000e+000
 3.815372e+008  0.000000e+000  0.000000e+000
 3.815075e+008  0.000000e+000  0.000000e+000
 3.814777e+008  0.000000e+000  0.000000e+000
 3.814477e+008  0.000000e+000  0.000000e+000
 3.814176e+008  0.000000e+000  0.000000e+000
 3.813873e+008  0.000000e+000  0.000000e+000
 3.813569e+008  0.000000e+000  0.000000e+000
 3.813263e+008  0.000000e+000  0.000000e+000
 3.812955e+008  0.000000e+000  0.000000e+000
 3.812646e+008  0.000000e+000  0.000000e+000
 3.812336e+008  0.000000e+000  0.000000e+000
 3.812024e+008  0.000000e+000  0.000000e+000
 3.811710e+008  0.000000e+000  0.000000e+000
 3.811395e+008  0.000000e+000  0.000000e+000
 3.811078e+008  0.000000e+000  0.000000e+000
 3.810760e+008  0.000000e+000  0.000000e+000
 3.810440e+008  0.000000e+000  0.000000e+000
 3.810119e+008  0.000000e+000  0.000000e+000
 3.809796e+008  0.000000e+000  0.000000e+000
 3.809472e+008  0.000000e+000  0.000000e+000
 3.809146e+008  0.000000e+000  0.000000e+000
 3.808818e+008  0.000000e+000  0.000000e+000
 3.808489e+008  0.000000e+000  0.000000e+000
 3.808159e+008  0.000000e+000  0.000000e+000
 3.807826e+008  0.000000e+000  0.000000e+000
 3.807493e+008  0.000000e+000  0.000000e+000
 3.807158e+008  0.000000e+000  0.000000e+000
 3.806821e+008  0.000000e+000  0.000000e+000
 3.806482e+008  0.000000e+000  0.000000e+000
 3.806143e+008  0.000000e+000  0.000000e+000
 3.805801e+008  0.000000e+000  0.000000e+000
 3.805458e+008  0.000000e+000  0.000000e+000
 3.805114e+008  0.000000e+000  0.000000e+000
 3.804768e+008  0.000000e+000  0.000000e+000
 3.804420e+008  0.000000e+000  0.000000e+000
 3.804071e+008  0.000000e+000  0.000000e+000
 3.803720e+008  0.000000e+000  0.000000e+000
 3.803368e+008  0.000000e+000  0.000000e+000
 3.803014e+008  0.000000e+000  0.000000e+000
 3.802659e+008  0.000000e+000  0.000000e+000
 3.802302e+008  0.000000e+000  0.000000e+000
 3.801943e+008  0.000000e+000  0.000000e+000
 3.801583e+008  0.000000e+000  0.000000e+000
 3.801222e+008  0.000000e+000  0.000000e+000
 3.800858e+008  0.000000e+000  0.000000e+000
 3.800494e+008  0.000000e+000  0.000000e+000
 3.800128e+008  0.000000e+000  0.000000e+000
 3.799760e+008  0.000000e+000  0.000000e+000
 3.799390e+008  0.000000e+000  0.000000e+000
 3.799020e+008  0.000000e+000  0.000000e+000
 3.798647e+008  0.000000e+000  0.000000e+000
 3.798273e+008  0.000000e+000  0.000000e+000
 3.797898e+008  0.000000e+000  0.000000e+000
 3.797520e+008  0.000000e+000  0.000000e+000
 3.797142e+008  0.000000e+000  0.000000e+000
 3.796762e+008  0.000000e+000  0.000000e+000
 3.796380e+008  0.000000e+000  0.000000e+000
 3.795996e+008  0.000000e+000  0.000000e+000
 3.795612e+008  0.000000e+000  0.000000e+000
